Beira Bar,Bares,Ponta Negra,(84) 3202-0941,"Av Erivan França, 12 - AND 1",59090-100
Raízes Restaurante,Restaurante,Cidade Alta,(84) 3211-1838,"R Princesa Isabel, 523 - LJ 8 A",59025-400
Rn Bombons,Empresas Variadas,Potengi,(84) 3614-4970,"R Coronel José Revoredo, 880 - LATERAL",59120-280
Crediário União,Empresas Variadas,Pajuçara,(84) 3663-5191,"Av Moema Tinoco da Cunha Lima, 3175",59133-090
Rádio Táxi Central,Pontos de Táxi,Tirol,(84) 99114-5330,"R Coronel Costa Pinheiro, 100 - SL A",59015-050
Ws Lanches,Joalherias,Alecrim,(84) 98702-8747,"Pc Gentil Ferreira, 1370",59040-190
L R Lima Da Luz,Armarinhos e Aviamentos,Pajuçara,(84) 3663-2054,"Av Comunidade em Ação, 110",59131-515
Centro Educacional Sophia,Escolas de Educação Infantil,Potengi,(84) 3614-6247,"Av Esdras César da Silva, 51",59108-240
Zona Norte Minas Gás,Distribuidores de Gás,Pajuçara,(84) 3663-2612,"R dos Pioneiros, 795",59125-340
Gobraz - Grupo De Ópticas Do Brasil,Óticas,Potengi,(84) 3211-3596,"Av Doutor João Medeiros Filho, 2300 - LJ 30",59120-555
Gerlucio Som,Lojas de Eletrodomésticos,Alecrim,(84) 3213-2030,"Av Presidente Bandeira, 563",59031-200
Maspim Representações,Assistência Técnica para Informática,Pitimbu,(84) 3213-3338,"R Serra Macaé, 7997 - CONJ: CIDADE SATELIT",59068-090
Maspim Representações,Assistência Técnica para Informática,Pitimbu,(84) 3213-3338,"R Serra Macaé, 7997 - CONJ: CIDADE SATELIT",59068-090
Centro De Formação De Condutores Estrela,Auto Escolas,Cidade da Esperança,(84) 99927-7732,"Av Rio Grande do Norte, 126 - AND 1",59070-500
Via Express,Lanchonetes,Neópolis,(84) 98768-0002,"R Adauto Aurélio Fonseca, 107",59086-570
Projetar,Assistência Técnica e Conserto de Ar Condicionado,Lagoa Seca,(84) 99108-0791,"Av Prudente de Morais, 2936 - LOJA: 06;",59022-305
Mercadinho Santa Cristina,Supermercados,Dix-sept Rosado,(84) 3213-9091,"Av Antônio Basílio, 800",59052-465
Galvão Distribuidora De Cosméticos,Laboratórios de Manipulação de Medicamentos e Cosméticos,Barro Vermelho,(84) 3606-0776,"R João Dias de Oliveira, 775",59030-650
Armazém Da Caridade,Associações Sociais,Nossa Senhora Nazaré,(84) 3205-4343,"Av Lima e Silva, 968",59062-300
M & K Representações,Artigos e Equipamentos para Lojas em Geral,Cidade Alta,(84) 99138-7497,"R Princesa Isabel, 710 - SALA: 104 1 ANDAR;",59025-400
Cantinho Do Osaka,Lanchonetes,Dix-sept Rosado,(84) 99127-2460,"Av Interventor Mário Câmara, 2112 - AV 6",59054-600
Colégio Criativo Cooperativista,Escolas,Nossa Senhora Nazaré,(84) 98829-1305,"Av Jerônimo Câmara, 2994",59060-300
N Santos Acessórios,Roupas e Artigos,Lagoa Seca,(84) 3211-5591,"R Aristides Lobo, 661",59022-210
Natallon,Atacado de Produtos Alimentícios,Candelária,(84) 99112-5690,"Av Governador Tarcísio de Vasconcelos Maia, 3345 - LJ 4",59066-035
Condomínio Parque Das Flores,Condomínios,Capim Macio,(84) 3207-7691,"Av Ayrton Senna, 1996",59080-100
Coapecal - Coop. Agrop. Do Cariri,Supermercados Atacadistas,Candelária,(84) 3207-3510,"R Anderson de Abreu, 1892",59066-100
Loja De Esquadrias Dois Irmãos,Casa de Material de Construção,Planalto,(84) 3218-0198,"R Santo Onofre, 6701",59073-120
Centro Educativo Renascer,Escolas,Potengi,(84) 3661-7577,"R Planalto Atlântico, 1049",59127-270
Maria Teresinha De Medeiros,Escolas,Potengi,(84) 3272-9459,"R Arroio Chuí, 1450 - CS 1450",59129-160
Luís Fernando Dal Magro,Lanchonetes,Candelária,(84) 98829-4332,"R Professor Moura Rabelo, 1329 - APT 102 BLOCO A",59064-480
Di Anna Cabeleireiros,Salões de Beleza e Cabeleireiros,Pitimbu,(84) 3217-8486,"R Nova Aurora, 238",59068-690
Mtv Comércio De Artigos Do Vestuário E Acessórios,Roupas e Artigos,Petrópolis,(84) 3206-5230,"Av Afonso Pena, 425",59020-065
Banca Novo Horizonte,Jornais e Revistas,Cidade Alta,(84) 3214-2731,"Av Rio Branco, 550 - SL 1016 1017",59025-000
Edna Telma Bezerra,Supermercados,Lagoa Azul,(84) 99106-8021,"Av Pirassununga, 182",59136-000
Uniq Beleza,Salões de Beleza e Cabeleireiros,Capim Macio,(84) 98802-4112,"R Presbítero Porfírio Gomes da Silva, 1784",59082-420
Bless Comércio De Confecções,Roupas e Artigos,Alecrim,(84) 3223-1369,"R dos Canindés, 1548",59030-600
Posto Natal Ii,Postos de Combustíveis,Lagoa Nova,(84) 3217-8182,"Tv Romualdo Galvão, 1954 - CS 1954",59056-105
Ótica Luz Dos Olhos,Óticas,Cidade Nova,(84) 3205-4624,"R São Francisco, 390 - LJ 95 C",59072-560
Fiel Instalações Eletrônicas,Monitoramento e Segurança Eletrônica,Dix-sept Rosado,(84) 3662-4875,"Av Nascimento de Castro, 93",59052-300
Fachik,Lojas de Artigos Esportivos,Alecrim,(84) 3223-3380,"Av Coronel Estevam, 1355 - LJ 8",59031-000
Express Comércio E Serviço,Distribuidores de Gás,Dix-sept Rosado,(84) 3208-4998,"Av Interventor Mário Câmara, 1827",59054-600
Baba De Moça,Padarias e Confeitarias,Nova Descoberta,(84) 99982-0041,"Vl Amintas Barros, 3878",59075-255
Peth Mais,Pet Shop,Alecrim,(84) 3201-9286,"Tv Presidente Bandeira, 1186 - AND 1 SL 2",59032-200
Supermercado Guarapes,Supermercados,Guarapes,(84) 3618-1185,"R da Cidade Alta, 129",59074-640
Bella Donna Modas,Roupas e Artigos,Alecrim,(84) 3223-5131,"R Presidente Quaresma, 690 - L R CANINDES LJ C",59031-150
Belle Terraplanagem,Terraplenagem,Alecrim,(84) 99910-8388,"R Manoel Miranda, 171 - SL 8",59037-250
Bella Donna Modas,Roupas e Artigos,Alecrim,(84) 3223-5131,"R Presidente Quaresma, 690 - L R CANINDES LJ C",59031-150
Belle Terraplanagem,Terraplenagem,Alecrim,(84) 99910-8388,"R Manoel Miranda, 171 - SL 8",59037-250
N Freire De Andrade Júnior,Aluguel de Carros,Lagoa Nova,(84) 3206-1488,"R dos Potiguares, 2070",59063-450
Material De Construção Nossa Senhora Aparecida,Casa de Material de Construção,Ponta Negra,(84) 3236-4764,"R Praia de Parazinho, 2277",59094-340
Curva Do Vento,Pizzarias,Ponta Negra,(84) 2010-4749,"R Doutor Manoel Augusto Bezerra de Araújo, 396",59090-430
Quality Contabilidade Consultores E Auditores,Contadores e Escritórios de Contabilidade,Ponta Negra,(84) 3219-5034,"Av Praia de Ponta Negra, 9041",59092-100
Herbat Spencer Batista Meira,Escritórios de Advocacia,Tirol,(84) 3211-8731,"R Apodi, 589",59020-130
Lavanderia Mundial,Lavanderias,Cidade Alta,(84) 3221-3373,"R Felipe Camarão, 749",59025-200
Ronzi,Lojas de Roupas Unissex,Nossa Senhora de Nazaré,(84) 3205-5760,"R Jardim Brasília, 83",59060-440
Conplav Consultoria Planejamento E Eventos,"Organização de Eventos, Formaturas e Feiras Comerciais",Lagoa Seca,(84) 3234-6175,"R Doutor José Garcia da Rocha, 795",59031-010
Madrugadão Lanches,Lanchonetes,Petrópolis,(84) 3211-0522,"R Trairi, 450",59020-150
Setup Informática,Assistência Técnica para Informática,Lagoa Nova,(84) 98135-8302,"R Romualdo Galvão, 2100 - LJ 10",59056-100
Mult Serviços,Assistência Técnica para Eletrônicos em Geral,Alecrim,(84) 3614-6247,"R Presidente Sarmento, 846 - AP 102",59037-400
Projetar Modulados,Móveis em Geral,Lagoa Nova,(84) 3206-1146,"Av Prudente de Morais, 4262 - LJ 2 A",59063-200
Compet Comércio Serviço E Representação,Supermercados,Lagoa Nova,(84) 4141-4384,"Av Capitão-Mor Gouveia, 3005 - CEASA SHOPPING LOJA",59076-400
Blue Marlin Apartments,Hotéis,Ponta Negra,(84) 3219-0113,"R Francisco Gurgel, 9125 - AP 10",59090-050
Casa Da Sorte,Casas Lotéricas,Capim Macio,(84) 3235-8223,"Av Engenheiro Roberto Freire, 1646 - LJ 4",59082-400
T S/a - Tecnologia Eletrônica E Sistema P/ Automação,Projetos e Automação de Sistemas de Segurança,Lagoa Nova,(84) 3206-0731,"R Coronel José Guimarães, 103",59054-795
Ceprn - Centro De Ensino Profissionalisante Rio Grade Norte,Escolas Técnicas e Profissionalizantes,Cidade Alta,(84) 3201-5515,"Av Rio Branco, 840",59025-002
Dorian Óculos,Óticas,Petrópolis,(84) 3222-1165,"R Trairi, 3 - lj-D",59020-150
Rn Equipamentos De Segurança Trabalho,EPI - Equipamentos de Proteção Individual,Nova Parnamirim,(84) 3086-1848,"Av Maria Lacerda Montenegro, 26 - cond-MOLL2 lj-18",59152-600
Star Light,Placas para Veículos,Cidade da Esperança,(84) 3205-3091,"Av Rio Grande do Sul, 170",59071-300
Aguilar E Rocha Advogados Associados,Escritórios de Advocacia,Nossa Senhora de Nazaré,(84) 3206-5212,"Tv Jerônimo Câmara, 1793 - s-7",59060-305
Tropicaltur,Hotéis,Ponta Negra,(84) 99986-2455,"R da Palestina, 99 - SL 202",59092-460
J & V Clínica Ginecológica,Ambulatórios,Tirol,(84) 3201-9883,"Av Rodrigues Alves, 523",59020-200
Gustatus Self Service,Restaurante,Lagoa Seca,(84) 99986-7017,"R Jaguarari, 1888",59032-620
J.a.m. De Oliveira,Roupas e Artigos,Neópolis,(84) 99989-0763,"R Ceará, 821",59080-180
Corpo Fino,Roupas e Artigos,Alecrim,(84) 98709-3601,"R Manoel Miranda, 291 - LJ 2",59037-250
Mayra Pricilla Santos Dias,Pet Shop,Nordeste,(84) 98807-5829,"R Tomé de Souza, 885",59042-160
Sérgio Nascimento Pinheiro,Suporte Técnico para Informática,Lagoa Nova,(84) 99916-3605,"Vl Matoso, 15",59062-490
Paulo Afonso De Lima Filho,Distribuidores de Bebidas,Cidade da Esperança,(84) 3614-3834,"R Rio Tinto, 56",59070-130
E E Confecções,Roupas e Artigos,Tirol,(84) 3331-5347,"Av Afonso Pena, 701 - LJ C",59020-100
Multcar,Autopeças e Acessórios,Alecrim,(84) 3213-2817,"R Presidente Gonçalves, 857",59031-170
Célio Lunga Da Silva,Bares,Pitimbu,(84) 98803-6076,"R Oiti, 2164",59067-760
Associação Para Representar Os Interesses Do Reino,Igrejas e Templos,Nossa Senhora de Nazaré,(84) 99112-7839,"R Rubens Mariz, 231",59062-180
Centro De Formação De Condutores,Auto Escolas,Capim Macio,(84) 3217-6208,"Av Odilon Gomes de Lima, 1908 - AND 1",59078-400
Stokar Rent A Car,Casa de Material de Construção,Pitimbu,(84) 3245-6787,"R Doutor Francisco Sá, 645 - CAB",59069-080
Chilenita,Papelarias,Ribeira,(84) 3223-2695,"R Doutor Barata, 213",59012-370
Serviços Online,Assistência Técnica para Informática,Capim Macio,(84) 99114-4122,"R Guarujá, 3955",59080-040
Comércio E Construção Manuara,Construção Civil,Lagoa Nova,(84) 98899-8465,"Av Capitão-Mor Gouveia, 1974",59063-400
Primos Instalações E Serviços De Comunicações,Empresas Variadas,Pitimbu,(84) 3618-1820,"R Porto Itapoana, 96",59069-200
Bandeira Escritório Imobiliário,Imobiliárias,Alecrim,(84) 3201-0198,"R Olinto Meira, 1029",59030-180
Semar Comércio De Móveis,Móveis em Geral,Cidade Alta,(84) 3201-0046,"Av Rio Branco, 684",59025-002
Drogaria São Silvestre,Farmácias e Drogarias,Potengi,(84) 3661-5715,"Av Doutor João Medeiros Filho, 3550",59120-555
Vital Gráfica Rápida,Gráficas,Tirol,(84) 3211-7493,"Av Deodoro da Fonseca, 761 - lj-3",59020-600
Touros Empreendimentos,Administração de Empresas,Lagoa Nova,(84) 3206-5521,"Av Amintas Barros, 2504",59062-350
Viva Construções,Construção Civil,Tirol,(84) 3611-2799,"Av Hermes da Fonseca, 628 - s-A",59020-095
Belos Ótica,Óticas,Tirol,(84) 3201-3173,"Av Rodrigues Alves, 930 - lj-14",59020-200
Nano Artesanatos,Comércio de Bijuterias,Ponta Negra,(84) 3231-6102,"Av Engenheiro Roberto Freire, 8000 - BOX 15 TER",59090-000
Nogueira Imóveis,Administração de Condomínios,Ponta Negra,(84) 3081-5005,"Av Praia de Genipabu, 2130 - LJ 5",59094-010
Café Na Esquina,Lanchonetes,Lagoa Nova,(84) 3082-0665,"Av Nascimento de Castro, 1786 - SL 1",59056-450
Recarga Expressa,Assistência Técnica para Informática,Lagoa Nova,(81) 3226-1457,"Av Senador Salgado Filho, 1656 - LJ 14",59056-000
Ótica Divialle,Óticas,Alecrim,(11) 4992-1245,"R Amaro Barreto, 1325 - E 1327",59031-450
S. S. Rações,Pet Shop,Pitimbu,(84) 3618-0730,"R Deputado Marcílio Furtado, 376 - AND 1",59069-470
Metamorfose Reciclagem,Compra e Venda de Sucata,Alecrim,(84) 3615-2900,"R Presidente Artur Bernardes, 778",59031-280
Psicologia Nova Visão,Psicólogos,Praia do Meio,(84) 3081-3856,"Av Presidente Café Filho, 11 - SL 01",59010-000
Mercadinho '' Adonai '',Supermercados,Potengi,(84) 3214-7576,"R Nova Russas, 2809",59110-610
Batista Serviços,Gerenciamento de Obras,Potengi,(84) 3214-3493,"R Baturité, 2482",59108-090
Aplik,Gráficas,Cidade Alta,(84) 3202-8068,"R Antônio Pegado, 17",59025-570
J S Costa,Casa de Material de Construção,Quintas,(84) 3223-4446,"R Presidente Leão Veloso, 747",59035-500
Milenium Rações,Pet Shop,Planalto,(84) 3205-5367,"R Monte Rei, 153",59073-150
Mercadinho Bela Vista,Supermercados,Mãe Luíza,(84) 3202-2931,"R João XXIII, 284",59014-000
Coffee Express,Máquinas de Café,Candelária,(84) 3206-2850,"Av Prudente de Morais, 6853",59065-305
Art E Moldura,Vidraçarias,Tirol,(84) 3611-2559,"Av Prudente de Morais, 1536",59020-510
Ingá Praia Hotel,Hotéis,Ponta Negra,(84) 3219-3436,"Av Erivan França, 17",59090-100
Editora Ática E Scipione,Editoras,Alecrim,(84) 3611-9995,"R Olinto Meira, 1293 - c-A",59030-180
Hemolab - Laboratório Hematologia E Análises Clínicas,Laboratórios de Análises Clínicas,Capim Macio,(84) 3616-5020,"Av Engenheiro Roberto Freire, 3083",59078-600
Hotel Água Marinha,Hotéis,Capim Macio,(84) 4008-0088,"R Francisco Pignataro, 1841",59082-070
Sol Bijoux,Comércio de Bijuterias,Capim Macio,(84) 3219-4303,"Av Engenheiro Roberto Freire, 8790 - lj-G05",59082-400
Natal Mar Hotel,Hotéis,Ponta Negra,(84) 3203-4500,"Via Costeira Senador Dinarte Medeiros Mariz, 8101",59090-002
1ª Cia Polícia Militar,Delegacias de Polícia,Mãe Luíza,(84) 3232-1556,"R João XXIII, 208",59014-000
Roberto Moraes,Oftalmologistas,Lagoa Nova,(84) 3611-9045,"R Romualdo Galvão, 1500",59056-100
Especializada Volkswagem,Oficinas Mecânicas,Lagoa Seca,(84) 3213-0850,"R Coronel José Bezerra, 1229",59031-070
Habite-se,Prevenção de Incêndio,Lagoa Nova,(84) 3201-1034,"R Padre Champagnat, 1851",59054-840
Pai & Filhos,Centros Automotivos,Potengi,(84) 3214-8464,"Av Paulistana, 1933",59108-120
Ednaldo Galdino Da Silva,Centros Automotivos,Alecrim,(84) 3213-0476,"R dos Paiatis, 1545",59037-150
Design Móveis,Móveis Planejados,Planalto,(84) 3218-1785,"R Mira Mangue, 1139",59073-230
Design Ratan,Móveis Rústicos,Lagoa Nova,(84) 3206-4526,"R Martins, 11",59063-190
Baby Center,Lojas de Moda Infanto Juvenil,Alecrim,(84) 3223-2272,"Av Coronel Estevam, 1355 - lj-12",59031-000
Armazém Das Festas,Equipamentos e Artigos para Eventos e Festas,Alecrim,(84) 3223-5736,"R Presidente Quaresma, 465",59031-150
Laboratório Lagoa Nova,Laboratórios de Análises Clínicas,Neópolis,(84) 3207-0362,"R Maceió, 4117",59086-280
Escola Professora Dalva De Oliveira,Escolas,Nossa Senhora da Apresentação,(84) 3232-4842,"Av Boa Sorte, 639",59114-250
Usf Alto Torre,Postos de Saúde,Potengi,(84) 3232-8214,"R Severino Bezerra,",59120-270
Evandro Do Amaral Varela,Contadores e Escritórios de Contabilidade,Cidade Alta,(84) 3221-5948,"R Ulisses Caldas, 193 - sl-214",59025-090
Flora Café Buffet,Buffet e Salões para Eventos e Festas,Candelária,(84) 3206-1100,"R Aníbal Correia, 2703",59064-340
Cremers - Conselho Regional De Medicina Do Rio Grande Do Norte,Associações de Classe,Cidade Alta,(84) 4006-5333,"Av Rio Branco, 398",59025-000
Niro Reis Do Amaral Filho,"Otorrinolaringologistas (Ouvidos, Nariz e Garganta)",Tirol,(84) 3211-8484,"Av Afonso Pena, 754",59020-100
Ee Sebastião Fernandes,Escolas,Tirol,(84) 3232-7339,"R Alberto Maranhão,",59020-330
Multiservice Comércio De Máquinas E Equipamentos,Balanças Industriais,Alecrim,(84) 3223-0278,"Av Presidente Bandeira, 772",59030-200
Viver Turismo,Agências de Turismo e Viagens,Nossa Senhora Nazaré,(84) 3209-3538,"Av Jerônimo Câmara, 2994",59060-300
Boutique Do Bebê,Enxovais para Bebês,Alecrim,(84) 3223-5785,"Av Presidente Bandeira, 422",59037-200
Noberto Freire Marcolino,Contadores e Escritórios de Contabilidade,Cidade Alta,(84) 3211-9729,"Av Deodoro da Fonseca, 846",59025-225
Transportadora Rio Bahia,Transporte de Veículos,Dix-sept Rosado,(84) 3213-6592,"R Araguari, 586",59054-020
Crea - Conselho Regional De Engenharia Arquitetura Agronomia Rn,Associações de Classe,Lagoa Nova,(84) 4006-7200,"Av Senador Salgado Filho, 1840",59056-000
Dieese - Departamento Intersindical Estatística E Estudos Socioeconomico,Administração Pública,Cidade Alta,(84) 3211-2609,"R João Pessoa, 265",59025-500
O Pacotão,Comércio e Distribuição de Embalagens,Alecrim,(84) 3223-7332,"Av Coronel Estevam, 1455",59037-000
Abda - Agência Brasileira De Desenvolvimento Ambiental,Engenharia Ambiental,Neópolis,(84) 3217-8511,"Av dos Pinheirais, 684 - s-10 s-11",59080-250
Vernier Modas,Atacado e Fabricação de Roupas Unissex,Tirol,(84) 3611-2616,"Av Bernardo Vieira, 3775 - lj-244A pi-2",59015-900
Posto Monte Belo,Postos de Combustíveis,Neópolis,(84) 3217-9868,"R Alagoas, 358",59080-580
West Tour Natal,Agências de Turismo e Viagens,Capim Macio,(84) 2010-9530,"Av Engenheiro Roberto Freire, 2951",59078-600
Shalom Magazine,Armarinhos e Aviamentos,Planalto,(84) 3618-4048,"R Monte Rei, 75",59073-150
Dunastec,Instalações de Gás,Cidade da Esperança,(84) 3091-2191,"R do Lima, 3",59070-220
Endos,Clínicos Gerais,Petrópolis,(84) 3222-3439,"R Manoel Machado, 359",59012-320
Tronat,Fabricação e Venda de Carimbos,Cidade da Esperança,(84) 3205-5871,"R Mamanguape, 44",59070-140
Unidade De Saúde De Candelária,Postos de Saúde,Candelária,(84) 3232-8295,"R Barão do Açu,",59065-540
Cia Da Madeira,Comércio de Madeiras,Quintas,(84) 3653-3311,"Av Bernardo Vieira, 442",59051-000
Meireles E Freitas Advogados Associados,Escritórios de Advocacia,Tirol,(84) 4009-1818,"Av Rodrigues Alves, 957 - s-103",59020-200
Administradora Azevedo,Empresas Variadas,Lagoa Seca,(84) 3213-2206,"R Capitão Manoel Cavalcanti de Albuquerque, 22",59022-470
Brasil Automóveis,Empresas Variadas,Candelária,(84) 3207-6700,"Av Dão Silveira, 7940 - lj-15",59066-180
Escola Doméstica Natal,Faculdades e Universidades,Tirol,(84) 3215-2900,"Av Hermes da Fonseca, 789",59014-555
Comercial Danju,Sacolões Hortifrutigrangeiros,Lagoa Nova,(84) 3205-4036,"Av Capitão-Mor Gouveia, 3005 - box-28",59076-400
Valberto Medeiros De Oliveira,Oftalmologistas,Tirol,(84) 3211-5993,"R Ceará Mirim, 694",59020-240
Azevedo Contabilidade,Contadores e Escritórios de Contabilidade,Lagoa Nova,(84) 3201-9247,"Av Antônio Basílio, 3025 - And-2 s-208",59056-015
Adhern - Associação De Diabéticos E Hipertensos Do Rio Grande Do Norte,Associações Beneficentes,Cidade Alta,(84) 3201-1045,"Av Rio Branco, 818",59025-002
Yázigi Internexus,Escolas de Idiomas,Nova Parnamirim,(84) 3232-6633,"Av Maria Lacerda Montenegro, 260",59152-600
Seta Serviços Consultoria E Assessoria,Consultores Empresariais,Lagoa Nova,(84) 3206-3754,"R Romualdo Galvão, 1703 - lj-3",59056-100
Livraria Siciliano,Livrarias,Lagoa Nova,(84) 3207-6927,"Av Senador Salgado Filho, 2234 - lj-218",59075-000
Pague Menos,Farmácias e Drogarias,Lagoa Nova,(84) 3215-4620,"Av Senador Salgado Filho, 2086",59075-000
Agricotec,Produtos Agropecuários,Lagoa Nova,(84) 3201-0071,"R Doutor José Gonçalves, 1986",59056-570
Studio A2 Pilates,Pilates,Capim Macio,(84) 3082-2259,"Av Governador José Varela, 960",59078-300
Durmamais Colchões,Lojas de Colchões,Capim Macio,(84) 3642-3155,"Av Engenheiro Roberto Freire, 1512",59082-400
Lojas Benes Comercial,Persianas e Acessórios,Lagoa Seca,(84) 3213-7595,"Av Bernardo Vieira, 2917",59022-385
Cantina Nossa Senhora De Santana,Distribuidores de Água,Cidade Alta,(84) 3222-0215,"R Doutor Heitor Carrilho, 74",59025-320
M Carlos Eletrônica,Lojas de Componentes Eletrônicos,Alecrim,(84) 3344-3381,"R Presidente José Bento, 565",59037-060
Clenilma Cabeleireira Unissex,Salões de Beleza e Cabeleireiros,Lagoa Nova,(84) 3206-0249,"Av Nascimento de Castro, 1806",59056-450
Vision Center,Óticas,Cidade Alta,(84) 3221-5922,"R Ulisses Caldas, 212",59025-090
Laranjeiras Agropecuárias,Produtos Agropecuários,Lagoa Nova,(84) 3633-7009,"R Romualdo Galvão, 2050 - c-3",59056-100
Correios,Agências de Correios,Lagoa Nova,(84) 3232-6400,"R Coronel Auris Coelho, 393",59075-050
Lourdes Biju,Comércio de Bijuterias,Cidade Alta,(84) 3201-0462,"R Coronel Cascudo, 325",59025-260
Bope - Batalhão De Operações Policiais Especiais,Delegacias de Polícia,Potengi,(84) 3232-7826,"Av Doutor João Medeiros Filho, 1000",59108-550
Panificadora Thaize,Padarias e Confeitarias,Dix-sept Rosado,(84) 3223-2126,"Av Interventor Mário Câmara, 1825",59054-600
Melodim,Lojas de Roupas Femininas,Nossa Senhora Nazaré,(84) 3205-4494,"R dos Caicós, 2308 - c-A",59060-700
Condomínio Conjunto Residencial Bairro Latino,Administração de Condomínios,Candelária,(84) 3206-7201,"Al das Mansões, 3693",59064-902
Banco Santander,Bancos,Tirol,(84) 3211-5611,"Av Prudente de Morais, 744",59020-510
Aplub - Associação Dos Prof Lib Universitários Brasil,Assessoria Previdenciária,Petrópolis,(84) 3202-1684,"R Coronel Joaquim Manoel, 717 - sl-821",59012-330
Epos Ortopedia,Lojas de Produtos Ortopédicos,Petrópolis,(84) 3202-4702,"R Coronel Joaquim Manoel, 1706",59012-330
Redes Santa Luzia,Redes de Dormir,Lagoa Seca,(84) 3223-9502,"Av Presidente Bandeira, 977",59031-125
Eletrocon Tintas,Lojas de Tintas e Pinturas,Lagoa Seca,(84) 3215-9573,"Av Bernardo Vieira, 2869",59022-385
Redes Santa Luzia,Redes de Dormir,Lagoa Seca,(84) 3223-9502,"Av Presidente Bandeira, 977",59031-125
Eletrocon Tintas,Lojas de Tintas e Pinturas,Lagoa Seca,(84) 3215-9573,"Av Bernardo Vieira, 2869",59022-385
Hospital Naval De Natal,Hospitais,Alecrim,(84) 3216-3420,"R Sílvio Pelico,",59040-150
S M Serviços Tercerizados,Serviços de Limpeza e Conservação,Lagoa Nova,(84) 3201-3866,"R Romualdo Galvão, 1984 - s-1",59056-100
Cláudio César Macedo,Hematologistas e Hemoterapeutas (Doenças do Sangue),Tirol,(84) 4008-3361,"Av Afonso Pena, 1071",59020-100
Joel Da Silva Paulo,Escritórios de Advocacia,Potengi,(84) 3661-0386,"Av Doutor João Medeiros Filho, 1500 - lj-D",59108-550
Andalos Variedades,Lojas de Roupas Unissex,Igapó,(84) 3614-5013,"Av Bacharel Tomaz Landim, 212",59104-000
Nosde Info,Assistência Técnica para Informática,Alecrim,(84) 3223-6868,"R dos Canindés, 1319",59030-600
Vivyanne Medeiros De Farias,Psicólogos,Lagoa Nova,(84) 3025-5543,"Av Amintas Barros, 3700 - s-301",59075-810
Secretaria De Saúde Pública,Secretarias Públicas,Cidade Alta,(84) 3232-2468,"Lrgo Junqueira Aires, 488",59025-275
Marinaldo Gabriel De Assis,Contadores e Escritórios de Contabilidade,Capim Macio,(84) 3608-1039,"R dos Antúrios, 24",59078-180
Planc Engenharia E Incorporação,Empresas de Engenharia,Lagoa Nova,(84) 3206-6617,"R José Ribeiro Dantas, 42",59062-480
Eduardo Augusto Pereira Caldas,Contadores e Escritórios de Contabilidade,Nossa Senhora de Nazaré,(84) 3205-0059,"R Forte dos Reis Magos, 1315",59062-150
Elevadores Atlas Schindler,Serviços para Elevadores,Lagoa Nova,(84) 3231-0017,"R Coronel Auris Coelho, 220",59075-050
Bazar Dos Marceneiros,Artigos para Marcenaria,Alecrim,(84) 3213-4778,"R dos Canindés, 1479",59030-600
Flora Sul,Serviços de Jardinagem e Paisagismo,Neópolis,(84) 3207-3828,"Av Ayrton Senna, 1242",59088-100
Decky Restaurante,Restaurante,Ponta Negra,(84) 3219-2471,"Av Engenheiro Roberto Freire, 9100",59090-000
Idema - Instituto Do Desen Econômico E Meio Ambiente Rn,Institutos e Fundações,Lagoa Nova,(84) 3232-2110,"Av Nascimento de Castro, 2127",59056-450
Paróquia De Nossa Senhora Das Graças,Igrejas e Templos,Tirol,(84) 3615-2809,"R Jundiaí, 554",59020-120
Jardim Escola O Pequeno Aprendiz,Escolas,Nossa Senhora da Apresentação,(84) 3664-1717,"R Ponte Nova, 1541",59114-070
Bom Preço Confecções,Lojas de Roupas Unissex,Alecrim,(84) 3223-4345,"Av Presidente Bandeira, 447",59031-200
Maria Da Conceição C Da Silva,Dermatologistas (Doenças da Pele),Lagoa Nova,(84) 3211-3944,"R Romualdo Galvão, 960",59056-100
Escola Educar,Escolas,Nossa Senhora de Nazaré,(84) 3231-8839,"Av Miguel Castro, 1905",59062-000
Ana Confecções E Bijuteria,Lojas de Roupas Unissex,Cidade da Esperança,(84) 3605-6713,"Av Rio Grande do Norte, 3",59070-500
Das Flores Inn Pousada,Hotéis,Ponta Negra,(84) 3236-2915,"R Francisco Gurgel, 9076",59090-050
Maria De Fátima Gurgel Oliveira,Ginecologistas,Tirol,(84) 3221-0322,"Av Rodrigues Alves, 1155",59020-200
Capela Senhora Santana,Igrejas e Templos,Capim Macio,(84) 3642-1688,"R Presbítero Porfírio Gomes da Silva,",59082-420
Casa Forte,Fabricação de Bebidas,Alecrim,(84) 3213-6174,"R dos Caicós, 1837",59037-700
Automecânica Apolinário,Oficinas Mecânicas,Alecrim,(84) 3223-7685,"R Jaguarari, 1472",59031-500
Central Do Conhecimento,Aulas Particulares,Candelária,(84) 3082-5342,"R Maria Quitéria, 3545",59064-680
Pronto Gourmet,Comércio de Alimentos Congelados,Tirol,(84) 3346-5188,"Av Rodrigues Alves, 1276",59020-200
Cícero Móveis,Móveis em Geral,Neópolis,(84) 3217-1410,"Av Ayrton Senna, 155 - lj-2",59088-100
Habitat Móveis Rústicos,Móveis Rústicos,Neópolis,(84) 3208-9691,"Av Ayrton Senna, 4604",59088-100
Coc Advocacia,Escritórios de Advocacia,Lagoa Nova,(84) 3231-0633,"R Paulo Barros de Goes, 1840 - And-8 s-801",59064-460
